"Participant","Condition","RT","Error","Frequency"
3,"Accuracy",0.721,0,"High"
3,"Accuracy",0.809,0,"Low"
3,"Accuracy",0.709,0,"High"
3,"Accuracy",0.815,0,"Very Low"
3,"Accuracy",1.929,1,"Low"
3,"Accuracy",0.749,0,"Low"
3,"Accuracy",0.772,0,"Very Low"
3,"Accuracy",0.641,0,"High"
3,"Accuracy",0.616,0,"High"
3,"Accuracy",0.865,0,"High"
3,"Accuracy",0.878,0,"Very Low"
3,"Accuracy",0.642,0,"High"
3,"Accuracy",0.66,0,"High"
3,"Accuracy",0.66,0,"High"
3,"Accuracy",0.598,0,"Low"
3,"Accuracy",0.69,0,"Very Low"
3,"Accuracy",0.635,0,"Very Low"
3,"Accuracy",0.709,0,"Low"
3,"Accuracy",0.635,0,"High"
3,"Accuracy",0.709,0,"High"
3,"Accuracy",0.778,0,"Low"
3,"Accuracy",0.921,0,"Low"
3,"Accuracy",1.755,0,"Very Low"
3,"Accuracy",0.578,0,"Very Low"
3,"Accuracy",1.312,0,"Low"
3,"Accuracy",0.777,0,"Very Low"
3,"Accuracy",0.715,0,"Very Low"
3,"Accuracy",0.803,0,"Very Low"
3,"Accuracy",0.623,0,"High"
3,"Accuracy",0.927,0,"Low"
3,"Accuracy",0.797,0,"Very Low"
3,"Accuracy",0.665,0,"Low"
3,"Accuracy",0.784,0,"Very Low"
3,"Accuracy",0.822,0,"High"
3,"Accuracy",0.765,0,"High"
3,"Accuracy",0.803,0,"Low"
3,"Accuracy",0.746,0,"Very Low"
3,"Accuracy",0.697,0,"Low"
3,"Accuracy",0.666,0,"Very Low"
3,"Accuracy",0.623,0,"High"
3,"Accuracy",0.659,0,"Low"
3,"Accuracy",0.834,0,"Very Low"
3,"Accuracy",1.226,0,"Very Low"
3,"Accuracy",0.604,0,"High"
3,"Accuracy",1.026,0,"High"
3,"Accuracy",1.705,0,"Low"
3,"Accuracy",0.51,0,"High"
3,"Accuracy",0.517,0,"High"
3,"Speed",0.711,0,"High"
3,"Speed",0.454,0,"Low"
3,"Speed",0.416,0,"High"
3,"Speed",0.386,0,"High"
3,"Speed",0.442,0,"Very Low"
3,"Speed",0.385,0,"Very Low"
3,"Speed",0.398,0,"Low"
3,"Speed",0.492,0,"Low"
3,"Speed",0.491,0,"Very Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.46,0,"Very Low"
3,"Speed",0.417,0,"Very Low"
3,"Speed",0.398,0,"High"
3,"Speed",0.49,0,"Low"
3,"Speed",0.43,0,"High"
3,"Speed",0.478,0,"Very Low"
3,"Speed",0.491,0,"High"
3,"Speed",0.467,0,"Low"
3,"Speed",0.397,0,"Low"
3,"Speed",0.51,0,"High"
3,"Speed",0.385,0,"Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.342,1,"High"
3,"Speed",0.473,0,"Very Low"
3,"Speed",0.478,0,"Very Low"
3,"Speed",0.672,0,"Low"
3,"Speed",0.523,0,"Low"
3,"Speed",0.603,0,"Very Low"
3,"Speed",0.461,0,"Low"
3,"Speed",0.404,0,"High"
3,"Speed",0.398,0,"Low"
3,"Speed",0.473,0,"Low"
3,"Speed",0.397,1,"Low"
3,"Speed",0.615,0,"High"
3,"Speed",0.473,0,"High"
3,"Speed",0.721,0,"High"
3,"Speed",0.51,0,"High"
3,"Speed",0.722,0,"Low"
3,"Speed",0.417,1,"Very Low"
3,"Speed",0.672,0,"Low"
3,"Speed",0.429,0,"Very Low"
3,"Speed",0.559,0,"Very Low"
3,"Speed",0.654,0,"Low"
3,"Speed",0.51,1,"Very Low"
3,"Speed",0.977,0,"Very Low"
3,"Speed",0.817,0,"Low"
3,"Speed",0.512,1,"Very Low"
3,"Speed",0.759,0,"Very Low"
3,"Speed",0.687,0,"Very Low"
3,"Speed",0.659,0,"Low"
3,"Speed",0.36,0,"Low"
3,"Speed",0.616,0,"Very Low"
3,"Speed",0.404,0,"High"
3,"Speed",0.441,1,"Very Low"
3,"Speed",0.573,0,"Very Low"
3,"Speed",0.578,0,"Very Low"
3,"Speed",0.405,0,"Low"
3,"Speed",0.335,0,"Low"
3,"Speed",0.777,0,"Very Low"
3,"Speed",0.692,0,"Very Low"
3,"Speed",0.442,0,"Very Low"
3,"Speed",0.385,0,"High"
3,"Speed",0.399,1,"Low"
3,"Speed",0.597,0,"Very Low"
3,"Speed",0.467,0,"High"
3,"Speed",0.497,0,"Low"
3,"Speed",0.71,0,"Very Low"
3,"Speed",0.485,0,"Very Low"
3,"Speed",0.491,0,"Low"
3,"Speed",0.448,0,"Low"
3,"Speed",0.491,0,"High"
3,"Speed",0.466,1,"High"
3,"Speed",0.659,0,"High"
3,"Speed",0.541,0,"Low"
3,"Speed",0.634,0,"High"
3,"Speed",0.485,0,"Very Low"
3,"Speed",0.529,0,"Very Low"
3,"Speed",0.553,0,"Low"
3,"Speed",0.554,0,"High"
3,"Speed",0.485,0,"High"
3,"Speed",0.46,0,"High"
3,"Speed",0.46,1,"High"
3,"Speed",0.759,0,"Very Low"
3,"Speed",0.637,0,"High"
3,"Speed",0.79,0,"High"
3,"Speed",0.556,0,"Very Low"
3,"Speed",0.385,0,"Low"
3,"Speed",0.479,0,"High"
3,"Speed",0.609,0,"Low"
3,"Speed",0.523,0,"Low"
3,"Speed",0.609,0,"High"
3,"Speed",0.498,0,"High"
3,"Speed",0.473,0,"Very Low"
3,"Speed",0.454,0,"High"
3,"Speed",0.46,1,"Low"
3,"Speed",0.547,0,"Low"
3,"Accuracy",1.837,0,"Low"
3,"Accuracy",0.697,0,"Low"
3,"Accuracy",0.628,0,"Very Low"
3,"Accuracy",0.697,0,"Very Low"
3,"Accuracy",0.753,0,"Low"
3,"Accuracy",0.679,0,"High"
3,"Accuracy",0.81,0,"High"
3,"Accuracy",0.847,0,"Very Low"
3,"Accuracy",0.897,0,"High"
3,"Accuracy",0.785,0,"High"
3,"Accuracy",1.544,0,"High"
3,"Accuracy",0.516,0,"High"
3,"Accuracy",1.151,1,"Very Low"
3,"Accuracy",1.621,0,"Low"
3,"Accuracy",0.596,0,"Low"
3,"Accuracy",0.803,0,"High"
3,"Accuracy",0.896,0,"Low"
3,"Accuracy",0.777,0,"High"
3,"Accuracy",1.102,0,"Very Low"
3,"Accuracy",0.585,0,"High"
3,"Accuracy",0.939,0,"High"
3,"Accuracy",0.647,0,"Low"
3,"Accuracy",0.586,0,"Very Low"
3,"Accuracy",0.878,0,"High"
3,"Accuracy",0.69,0,"Very Low"
3,"Accuracy",0.828,1,"High"
3,"Accuracy",1.284,0,"Very Low"
3,"Accuracy",0.882,0,"Low"
3,"Accuracy",0.803,0,"High"
3,"Accuracy",0.622,0,"Low"
3,"Accuracy",1.63,0,"Very Low"
3,"Accuracy",0.746,0,"High"
3,"Accuracy",0.492,0,"Low"
3,"Accuracy",1.027,0,"Very Low"
3,"Accuracy",0.554,0,"Low"
3,"Accuracy",0.914,0,"Low"
3,"Accuracy",0.721,0,"Very Low"
3,"Accuracy",0.529,0,"High"
3,"Accuracy",0.71,0,"Very Low"
3,"Accuracy",0.634,0,"Very Low"
3,"Accuracy",0.665,0,"Low"
3,"Accuracy",1.008,0,"High"
3,"Accuracy",0.653,0,"Low"
3,"Accuracy",0.766,0,"Very Low"
3,"Accuracy",0.685,0,"Very Low"
3,"Accuracy",0.659,0,"Very Low"
3,"Accuracy",0.704,0,"Very Low"
3,"Accuracy",0.429,0,"High"
3,"Accuracy",0.672,0,"Very Low"
3,"Accuracy",0.69,0,"Low"
3,"Accuracy",0.498,0,"Very Low"
3,"Accuracy",0.852,0,"Very Low"
3,"Accuracy",0.709,0,"Low"
3,"Accuracy",0.858,1,"Very Low"
3,"Accuracy",1.359,0,"High"
3,"Accuracy",1.039,0,"Very Low"
3,"Accuracy",0.697,0,"High"
3,"Accuracy",0.877,0,"High"
3,"Accuracy",0.473,0,"High"
3,"Accuracy",0.702,0,"Very Low"
3,"Accuracy",0.722,0,"Low"
3,"Accuracy",0.653,0,"Low"
3,"Accuracy",0.933,0,"Very Low"
3,"Accuracy",0.666,0,"Low"
3,"Accuracy",0.709,0,"Low"
3,"Accuracy",0.684,0,"High"
3,"Accuracy",1.107,0,"Low"
3,"Accuracy",0.703,0,"Low"
3,"Accuracy",1.356,0,"Low"
3,"Accuracy",0.678,0,"High"
3,"Accuracy",0.709,0,"High"
3,"Accuracy",0.529,0,"Low"
3,"Accuracy",0.679,0,"High"
3,"Accuracy",0.672,0,"High"
3,"Accuracy",0.672,0,"High"
3,"Accuracy",0.821,0,"Very Low"
3,"Accuracy",0.591,0,"High"
3,"Accuracy",0.634,0,"Low"
3,"Accuracy",0.528,0,"Very Low"
3,"Accuracy",0.653,0,"Very Low"
3,"Accuracy",0.815,0,"Low"
3,"Accuracy",0.716,0,"Low"
3,"Accuracy",0.529,0,"High"
3,"Accuracy",0.678,0,"Very Low"
3,"Accuracy",0.629,0,"Low"
3,"Accuracy",0.71,0,"Very Low"
3,"Accuracy",0.653,0,"Low"
3,"Accuracy",0.548,0,"Very Low"
3,"Accuracy",0.597,0,"High"
3,"Accuracy",0.654,0,"Very Low"
3,"Accuracy",0.585,0,"Low"
3,"Accuracy",0.672,0,"High"
3,"Accuracy",0.635,0,"High"
3,"Accuracy",1.014,0,"Low"
3,"Accuracy",0.578,0,"Very Low"
3,"Accuracy",0.952,0,"Low"
3,"Speed",0.686,0,"Very Low"
3,"Speed",0.429,0,"High"
3,"Speed",0.466,0,"Very Low"
3,"Speed",0.386,0,"Low"
3,"Speed",0.448,0,"Low"
3,"Speed",0.422,0,"Low"
3,"Speed",0.461,0,"High"
3,"Speed",0.478,0,"High"
3,"Speed",0.479,0,"High"
3,"Speed",0.623,0,"Very Low"
3,"Speed",0.459,0,"High"
3,"Speed",0.504,1,"Very Low"
3,"Speed",0.889,0,"Low"
3,"Speed",0.792,0,"High"
3,"Speed",0.575,0,"High"
3,"Speed",0.54,0,"Low"
3,"Speed",0.498,0,"Low"
3,"Speed",0.578,0,"High"
3,"Speed",0.436,0,"High"
3,"Speed",0.422,1,"Low"
3,"Speed",0.796,0,"High"
3,"Speed",0.463,0,"Low"
3,"Speed",0.404,0,"Very Low"
3,"Speed",0.385,0,"Low"
3,"Speed",0.38,0,"Very Low"
3,"Speed",0.43,0,"High"
3,"Speed",0.46,0,"Low"
3,"Speed",0.516,0,"Very Low"
3,"Speed",0.565,0,"Very Low"
3,"Speed",0.498,0,"Very Low"
3,"Speed",0.497,0,"Low"
3,"Speed",0.436,0,"High"
3,"Speed",0.51,0,"High"
3,"Speed",0.566,0,"Very Low"
3,"Speed",0.628,0,"Very Low"
3,"Speed",0.478,0,"High"
3,"Speed",0.405,0,"Low"
3,"Speed",0.486,0,"Low"
3,"Speed",0.473,0,"High"
3,"Speed",0.384,0,"Low"
3,"Speed",0.48,0,"Low"
3,"Speed",0.404,0,"Low"
3,"Speed",0.466,0,"Very Low"
3,"Speed",0.486,1,"High"
3,"Speed",0.672,0,"Low"
3,"Speed",0.647,0,"Very Low"
3,"Speed",0.522,0,"Low"
3,"Speed",0.454,0,"Very Low"
3,"Speed",0.485,0,"Very Low"
3,"Speed",0.553,0,"High"
3,"Speed",0.404,0,"Very Low"
3,"Speed",0.429,0,"Low"
3,"Speed",0.523,0,"High"
3,"Speed",0.696,0,"Very Low"
3,"Speed",0.491,0,"High"
3,"Speed",0.678,0,"Very Low"
3,"Speed",0.559,0,"High"
3,"Speed",0.561,0,"Very Low"
3,"Speed",0.504,0,"High"
3,"Speed",0.566,0,"Very Low"
3,"Speed",0.509,0,"Very Low"
3,"Speed",0.548,0,"Low"
3,"Speed",0.423,0,"High"
3,"Speed",0.578,0,"High"
3,"Speed",0.435,0,"Very Low"
3,"Speed",0.579,1,"High"
3,"Speed",0.784,0,"Very Low"
3,"Speed",0.518,0,"Low"
3,"Speed",0.629,0,"Very Low"
3,"Speed",0.577,0,"High"
3,"Speed",0.461,0,"Low"
3,"Speed",0.684,0,"Very Low"
3,"Speed",0.565,0,"High"
3,"Speed",0.473,0,"Very Low"
3,"Speed",0.441,0,"High"
3,"Speed",0.559,0,"Very Low"
3,"Speed",0.392,0,"High"
3,"Speed",0.659,0,"Very Low"
3,"Speed",0.566,0,"Low"
3,"Speed",0.492,0,"High"
3,"Speed",0.492,0,"Low"
3,"Speed",0.566,0,"High"
3,"Speed",0.485,0,"Low"
3,"Speed",0.397,1,"Very Low"
3,"Speed",0.466,1,"Low"
3,"Speed",0.572,0,"Low"
3,"Speed",0.454,0,"Low"
3,"Speed",0.373,0,"High"
3,"Speed",0.361,1,"Low"
3,"Speed",0.492,0,"High"
3,"Speed",0.497,0,"Very Low"
3,"Speed",0.591,0,"Low"
3,"Speed",0.74,0,"Low"
3,"Speed",0.585,0,"Low"
3,"Speed",0.652,0,"Very Low"
3,"Speed",0.436,0,"Very Low"
3,"Accuracy",0.634,0,"High"
3,"Accuracy",0.598,0,"High"
3,"Accuracy",0.821,0,"High"
3,"Accuracy",0.778,0,"Very Low"
3,"Accuracy",0.89,0,"Low"
3,"Accuracy",0.653,0,"Low"
3,"Accuracy",1.455,0,"Very Low"
3,"Accuracy",1.083,0,"Low"
3,"Accuracy",0.578,0,"High"
3,"Accuracy",0.734,0,"Very Low"
3,"Accuracy",1.052,0,"Very Low"
3,"Accuracy",0.772,0,"Low"
3,"Accuracy",0.697,0,"High"
3,"Accuracy",0.535,0,"High"
3,"Accuracy",0.809,0,"Low"
3,"Accuracy",1.866,0,"High"
3,"Accuracy",0.612,0,"High"
3,"Accuracy",0.673,0,"Very Low"
3,"Accuracy",0.616,0,"Very Low"
3,"Accuracy",1.337,0,"Very Low"
3,"Accuracy",1.43,0,"Very Low"
3,"Accuracy",0.74,0,"Low"
3,"Accuracy",1.401,0,"Low"
3,"Accuracy",1.374,0,"Very Low"
3,"Accuracy",0.872,0,"Low"
3,"Accuracy",1.001,0,"High"
3,"Accuracy",0.553,0,"High"
3,"Accuracy",0.653,0,"Low"
3,"Accuracy",0.548,0,"High"
3,"Accuracy",0.584,0,"Low"
3,"Accuracy",0.635,0,"High"
3,"Accuracy",0.84,0,"High"
3,"Accuracy",0.771,0,"High"
3,"Accuracy",0.772,0,"High"
3,"Accuracy",0.616,0,"Low"
3,"Accuracy",0.622,0,"High"
3,"Accuracy",0.604,0,"Very Low"
3,"Accuracy",0.604,0,"Low"
3,"Accuracy",0.616,0,"High"
3,"Accuracy",0.983,0,"Very Low"
3,"Accuracy",0.629,0,"Very Low"
3,"Accuracy",0.702,0,"Low"
3,"Accuracy",0.622,0,"Low"
3,"Accuracy",0.683,0,"High"
3,"Accuracy",0.722,0,"Very Low"
3,"Accuracy",0.764,1,"Very Low"
3,"Accuracy",0.911,0,"Very Low"
3,"Accuracy",0.629,0,"High"
3,"Accuracy",1.019,0,"High"
3,"Accuracy",1.034,0,"Very Low"
3,"Accuracy",0.461,0,"High"
3,"Accuracy",0.548,0,"Low"
3,"Accuracy",0.56,0,"Low"
3,"Accuracy",0.56,0,"Low"
3,"Accuracy",0.542,0,"High"
3,"Accuracy",0.69,0,"Low"
3,"Accuracy",1.033,0,"Very Low"
3,"Accuracy",0.553,0,"Very Low"
3,"Accuracy",1.065,0,"Low"
3,"Accuracy",0.61,0,"Low"
3,"Accuracy",0.666,0,"High"
3,"Accuracy",0.578,0,"Low"
3,"Accuracy",0.977,0,"Very Low"
3,"Accuracy",0.921,0,"High"
3,"Accuracy",1.102,0,"Very Low"
3,"Accuracy",1.399,1,"Very Low"
3,"Accuracy",1.204,0,"Low"
3,"Accuracy",0.491,0,"High"
3,"Accuracy",0.709,0,"Low"
3,"Accuracy",0.455,0,"High"
3,"Accuracy",0.69,0,"High"
3,"Accuracy",0.771,0,"High"
3,"Accuracy",0.517,0,"Very Low"
3,"Accuracy",0.611,0,"Low"
3,"Accuracy",0.535,0,"Low"
3,"Accuracy",0.604,0,"Very Low"
3,"Accuracy",0.585,0,"High"
3,"Accuracy",0.534,0,"Low"
3,"Accuracy",0.511,0,"Very Low"
3,"Accuracy",1.083,0,"Very Low"
3,"Accuracy",0.877,0,"High"
3,"Accuracy",1.394,0,"Very Low"
3,"Accuracy",1.63,0,"Low"
3,"Accuracy",0.629,0,"Very Low"
3,"Accuracy",0.516,0,"Very Low"
3,"Accuracy",0.492,0,"Very Low"
3,"Accuracy",0.84,0,"Very Low"
3,"Accuracy",0.777,0,"High"
3,"Accuracy",1.039,0,"Low"
3,"Accuracy",0.573,0,"High"
3,"Accuracy",0.709,0,"Low"
3,"Accuracy",0.559,0,"Very Low"
3,"Speed",1.619,0,"Low"
3,"Speed",0.493,0,"Very Low"
3,"Speed",0.66,0,"Low"
3,"Speed",0.627,0,"High"
3,"Speed",0.479,1,"Low"
3,"Speed",0.448,0,"Low"
3,"Speed",0.411,0,"High"
3,"Speed",0.41,0,"High"
3,"Speed",0.386,0,"High"
3,"Speed",0.715,0,"Low"
3,"Speed",0.472,0,"Very Low"
3,"Speed",0.542,0,"Low"
3,"Speed",0.553,0,"High"
3,"Speed",0.485,0,"High"
3,"Speed",0.435,0,"Low"
3,"Speed",0.455,0,"Very Low"
3,"Speed",0.491,0,"Low"
3,"Speed",0.509,0,"Low"
3,"Speed",0.647,0,"High"
3,"Speed",0.479,0,"Very Low"
3,"Speed",0.485,0,"High"
3,"Speed",0.46,0,"Low"
3,"Speed",0.833,1,"Very Low"
3,"Speed",0.613,0,"High"
3,"Speed",0.504,0,"Very Low"
3,"Speed",0.516,0,"Low"
3,"Speed",0.858,0,"Low"
3,"Speed",0.525,0,"High"
3,"Speed",0.51,0,"Very Low"
3,"Speed",0.479,0,"Low"
3,"Speed",0.46,0,"Very Low"
3,"Speed",0.509,0,"Very Low"
3,"Speed",0.572,0,"Very Low"
3,"Speed",0.467,0,"High"
3,"Speed",0.572,0,"Very Low"
3,"Speed",0.578,0,"Very Low"
3,"Speed",0.492,0,"Very Low"
3,"Speed",0.746,0,"Low"
3,"Speed",0.503,0,"Low"
3,"Speed",0.479,0,"Very Low"
3,"Speed",0.497,0,"High"
3,"Speed",0.617,1,"High"
3,"Speed",0.622,0,"Very Low"
3,"Speed",0.541,0,"Low"
3,"Speed",0.579,0,"Low"
3,"Speed",0.684,0,"Low"
3,"Speed",0.696,0,"High"
3,"Speed",0.492,0,"High"
3,"Speed",0.845,0,"Very Low"
3,"Speed",0.5,0,"Very Low"
3,"Speed",0.616,0,"Low"
3,"Speed",0.466,0,"Very Low"
3,"Speed",0.478,0,"High"
3,"Speed",0.442,0,"High"
3,"Speed",0.678,1,"High"
3,"Speed",0.995,1,"Very Low"
3,"Speed",0.574,0,"Very Low"
3,"Speed",0.392,0,"Very Low"
3,"Speed",0.391,1,"High"
3,"Speed",0.411,0,"Very Low"
3,"Speed",0.436,0,"Low"
3,"Speed",0.335,1,"Low"
3,"Speed",0.485,0,"Low"
3,"Speed",0.598,0,"Very Low"
3,"Speed",0.603,0,"High"
3,"Speed",0.56,0,"Very Low"
3,"Speed",0.491,0,"High"
3,"Speed",0.473,0,"Very Low"
3,"Speed",0.435,0,"High"
3,"Speed",0.336,0,"High"
3,"Speed",0.491,0,"Low"
3,"Speed",0.429,1,"Very Low"
3,"Speed",0.908,0,"High"
3,"Speed",0.438,0,"High"
3,"Speed",0.373,0,"Very Low"
3,"Speed",0.329,0,"Low"
3,"Speed",0.348,1,"Very Low"
3,"Speed",0.492,0,"Low"
3,"Speed",0.566,0,"Low"
3,"Speed",0.585,0,"Low"
3,"Speed",0.492,0,"Low"
3,"Speed",0.478,0,"High"
3,"Speed",0.591,0,"High"
3,"Speed",0.516,0,"Very Low"
3,"Speed",0.491,0,"Very Low"
3,"Speed",0.603,0,"High"
3,"Speed",0.529,0,"Low"
3,"Speed",0.528,0,"Low"
3,"Speed",0.497,0,"Very Low"
3,"Speed",0.61,0,"High"
3,"Speed",0.503,0,"Low"
3,"Speed",0.603,0,"Low"
3,"Speed",0.635,1,"High"
3,"Speed",0.447,1,"High"
3,"Speed",0.398,0,"High"
3,"Speed",0.622,0,"Very Low"
3,"Accuracy",1.221,0,"Very Low"
3,"Accuracy",0.591,0,"Very Low"
3,"Accuracy",0.609,0,"Very Low"
3,"Accuracy",0.473,0,"High"
3,"Accuracy",0.528,0,"Low"
3,"Accuracy",0.647,0,"High"
3,"Accuracy",0.678,0,"Very Low"
3,"Accuracy",0.417,0,"High"
3,"Accuracy",0.429,1,"Low"
3,"Accuracy",0.656,0,"High"
3,"Accuracy",0.523,0,"High"
3,"Accuracy",0.522,0,"High"
3,"Accuracy",0.61,0,"Low"
3,"Accuracy",0.677,0,"High"
3,"Accuracy",0.51,1,"High"
3,"Accuracy",1.994,0,"Very Low"
3,"Accuracy",1.499,0,"High"
3,"Accuracy",0.814,0,"Very Low"
3,"Accuracy",0.865,0,"Low"
3,"Accuracy",0.827,0,"Very Low"
3,"Accuracy",0.691,0,"Low"
3,"Accuracy",0.678,0,"High"
3,"Accuracy",0.747,0,"High"
3,"Accuracy",0.741,0,"Very Low"
3,"Accuracy",1.021,0,"Low"
3,"Accuracy",0.691,0,"Very Low"
3,"Accuracy",0.735,0,"Low"
3,"Accuracy",0.592,0,"Very Low"
3,"Accuracy",1.158,0,"Low"
3,"Accuracy",0.555,0,"Low"
3,"Accuracy",0.635,0,"Low"
3,"Accuracy",0.548,0,"Low"
3,"Accuracy",0.771,0,"Very Low"
3,"Accuracy",0.53,0,"Low"
3,"Accuracy",0.672,0,"Very Low"
3,"Accuracy",0.578,0,"High"
3,"Accuracy",0.815,0,"Low"
3,"Accuracy",0.604,0,"High"
3,"Accuracy",0.597,0,"High"
3,"Accuracy",0.71,0,"High"
3,"Accuracy",0.503,0,"Very Low"
3,"Accuracy",0.611,0,"High"
3,"Accuracy",0.572,0,"Low"
3,"Accuracy",0.604,1,"Very Low"
3,"Accuracy",1.116,0,"Very Low"
3,"Accuracy",0.529,0,"Low"
3,"Accuracy",0.479,0,"High"
3,"Accuracy",0.97,0,"High"
3,"Accuracy",0.635,0,"Low"
3,"Accuracy",0.61,0,"High"
3,"Accuracy",0.584,0,"Low"
3,"Accuracy",0.635,0,"Low"
3,"Accuracy",0.64,0,"Low"
3,"Accuracy",0.784,0,"Low"
3,"Accuracy",0.622,0,"Low"
3,"Accuracy",0.652,0,"High"
3,"Accuracy",0.523,0,"Low"
3,"Accuracy",0.635,0,"High"
3,"Accuracy",0.603,0,"Very Low"
3,"Accuracy",0.56,0,"Low"
3,"Accuracy",0.995,1,"Very Low"
3,"Accuracy",1.123,0,"High"
3,"Accuracy",1.038,0,"Very Low"
3,"Accuracy",0.46,0,"High"
3,"Accuracy",0.386,0,"Very Low"
3,"Accuracy",0.423,0,"Low"
3,"Accuracy",0.547,0,"High"
3,"Accuracy",0.392,1,"Low"
3,"Accuracy",0.622,0,"Very Low"
3,"Accuracy",0.902,0,"Very Low"
3,"Accuracy",0.716,0,"Low"
3,"Accuracy",0.678,0,"Very Low"
3,"Accuracy",0.622,0,"Very Low"
3,"Accuracy",0.572,0,"High"
3,"Accuracy",0.734,0,"Low"
3,"Accuracy",0.591,0,"High"
3,"Accuracy",0.573,0,"Very Low"
3,"Accuracy",0.573,0,"High"
3,"Accuracy",0.628,0,"Very Low"
3,"Accuracy",0.641,0,"Very Low"
3,"Accuracy",0.592,0,"High"
3,"Accuracy",0.515,0,"Low"
3,"Accuracy",0.573,0,"High"
3,"Accuracy",0.61,0,"High"
3,"Accuracy",0.59,0,"Very Low"
3,"Accuracy",0.53,0,"High"
3,"Accuracy",0.878,0,"Very Low"
3,"Accuracy",0.653,0,"Very Low"
3,"Accuracy",0.771,0,"High"
3,"Accuracy",0.529,0,"Very Low"
3,"Accuracy",0.585,0,"Low"
3,"Accuracy",0.698,0,"Very Low"
3,"Accuracy",0.584,0,"Low"
3,"Accuracy",0.616,0,"Low"
3,"Accuracy",0.653,0,"Very Low"
3,"Speed",1.638,0,"Very Low"
3,"Speed",0.562,0,"High"
3,"Speed",0.529,0,"Low"
3,"Speed",0.534,0,"Low"
3,"Speed",0.454,0,"High"
3,"Speed",0.503,0,"High"
3,"Speed",0.51,0,"Low"
3,"Speed",0.616,0,"Very Low"
3,"Speed",0.492,0,"Very Low"
3,"Speed",0.566,0,"High"
3,"Speed",0.51,1,"Very Low"
3,"Speed",0.696,0,"Very Low"
3,"Speed",0.548,0,"Very Low"
3,"Speed",0.472,0,"Low"
3,"Speed",0.454,0,"High"
3,"Speed",0.453,0,"Very Low"
3,"Speed",0.573,0,"Very Low"
3,"Speed",0.484,0,"Very Low"
3,"Speed",0.417,0,"Low"
3,"Speed",0.534,0,"High"
3,"Speed",0.572,0,"High"
3,"Speed",0.442,0,"High"
3,"Speed",0.478,1,"Low"
3,"Speed",0.492,0,"Low"
3,"Speed",0.603,0,"Very Low"
3,"Speed",0.492,0,"Low"
3,"Speed",0.578,0,"High"
3,"Speed",0.647,0,"High"
3,"Speed",0.535,0,"Low"
3,"Speed",0.466,1,"Very Low"
3,"Speed",0.629,0,"Low"
3,"Speed",0.547,0,"High"
3,"Speed",0.461,0,"High"
3,"Speed",0.454,0,"Very Low"
3,"Speed",0.486,0,"Low"
3,"Speed",0.529,0,"Low"
3,"Speed",0.535,0,"Low"
3,"Speed",0.54,0,"Very Low"
3,"Speed",0.517,0,"Very Low"
3,"Speed",0.604,1,"Very Low"
3,"Speed",0.404,1,"Low"
3,"Speed",0.622,0,"High"
3,"Speed",0.441,0,"High"
3,"Speed",0.386,0,"Low"
3,"Speed",0.498,0,"Low"
3,"Speed",0.54,0,"Very Low"
3,"Speed",0.859,1,"High"
3,"Speed",0.362,0,"Very Low"
3,"Speed",0.43,0,"High"
3,"Speed",0.423,0,"Very Low"
3,"Speed",0.504,0,"High"
3,"Speed",0.404,1,"Low"
3,"Speed",0.428,0,"Very Low"
3,"Speed",0.473,0,"Low"
3,"Speed",0.554,0,"Very Low"
3,"Speed",0.515,0,"Low"
3,"Speed",0.517,0,"Low"
3,"Speed",0.485,1,"Very Low"
3,"Speed",0.46,0,"High"
3,"Speed",0.386,0,"Very Low"
3,"Speed",0.397,0,"High"
3,"Speed",0.348,1,"Very Low"
3,"Speed",0.404,0,"Low"
3,"Speed",0.386,0,"Low"
3,"Speed",0.398,0,"Low"
3,"Speed",0.341,0,"Low"
3,"Speed",0.349,0,"Low"
3,"Speed",0.486,0,"High"
3,"Speed",0.416,0,"Low"
3,"Speed",0.584,1,"Low"
3,"Speed",0.615,0,"Very Low"
3,"Speed",0.591,0,"Very Low"
3,"Speed",0.385,0,"High"
3,"Speed",0.448,0,"High"
3,"Speed",0.454,0,"Low"
3,"Speed",0.441,0,"High"
3,"Speed",0.571,0,"Low"
3,"Speed",0.43,0,"High"
3,"Speed",0.441,0,"Low"
3,"Speed",0.435,0,"High"
3,"Speed",0.454,0,"Very Low"
3,"Speed",0.422,0,"High"
3,"Speed",0.466,0,"High"
3,"Speed",0.417,0,"Very Low"
3,"Speed",0.485,1,"High"
3,"Speed",0.802,1,"Very Low"
3,"Speed",1.116,1,"High"
3,"Speed",0.899,0,"High"
3,"Speed",0.482,0,"Very Low"
3,"Speed",0.409,0,"Low"
3,"Speed",0.585,0,"Very Low"
3,"Speed",0.417,0,"High"
3,"Speed",0.423,0,"Very Low"
3,"Speed",0.491,1,"Low"
3,"Speed",0.616,0,"Very Low"
3,"Speed",0.492,0,"High"
3,"Accuracy",0.76,0,"Low"
3,"Accuracy",0.76,0,"High"
3,"Accuracy",0.429,0,"High"
3,"Accuracy",0.609,0,"High"
3,"Accuracy",0.479,0,"Low"
3,"Accuracy",0.635,0,"Low"
3,"Accuracy",0.541,0,"High"
3,"Accuracy",0.66,0,"Low"
3,"Accuracy",0.915,0,"Very Low"
3,"Accuracy",1.276,0,"Very Low"
